"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","2001","Total","Female","Kukatpalle","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","138958","1"
"India","2001","Total","Female","Kulti","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","137082","1"
"India","2001","Total","Female","Kumbakonam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","70169","1"
"India","2001","Total","Female","Kumbakonam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","80579","1"
"India","2001","Total","Female","Kurnool","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","132503","1"
"India","2001","Total","Female","Kurnool","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","168783","1"
"India","2001","Total","Female","Lal Bahadur Nagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","130022","1"
"India","2001","Total","Female","Lakhimpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","56250","1"
"India","2001","Total","Female","Lalitpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","52899","1"
"India","2001","Total","Female","Latur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","143438","1"
"India","2001","Total","Female","Loni","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","55667","1"
"India","2001","Total","Female","Lucknow","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1029776","1"
"India","2001","Total","Female","Lucknow","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1056043","1"
"India","2001","Total","Female","Ludhiana","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","605325","1"
"India","2001","Total","Female","Machilipatnam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","90253","1"
"India","2001","Total","Female","Madanapalle","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","52952","1"
"India","2001","Total","Female","Madhyamgram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","75723","1"
"India","2001","Total","Female","Madurai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","459473","1"
"India","2001","Total","Female","Madurai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","594564","1"
"India","2001","Total","Female","Mahadevapura","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","62912","1"
"India","2001","Total","Female","Mahbubnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","63979","1"
"India","2001","Total","Female","Mahbubnagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","68146","1"
"India","2001","Total","Female","Mahesana","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","66587","1"
"India","2001","Total","Female","Maheshtala","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","182962","1"
"India","2001","Total","Female","Mainpuri","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","49389","1"
"India","2001","Total","Female","Malappuram","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","86700","1"
"India","2001","Total","Female","Malegaon","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","200539","1"
"India","2001","Total","Female","Malerkotla","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","50242","1"
"India","2001","Total","Female","Malkajgiri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","94891","1"
"India","2001","Total","Female","Mancherial","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","57824","1"
"India","2001","Total","Female","Mandsaur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","56236","1"
"India","2001","Total","Female","Mandsaur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","56696","1"
"India","2001","Total","Female","Mandya","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","64628","1"
"India","2001","Total","Female","Mangalore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","198935","1"
"India","2001","Total","Female","Mangalore","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","269825","1"
"India","2001","Total","Female","Mango","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","78750","1"
"India","2001","Total","Female","Mathura","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","140749","1"
"India","2001","Total","Female","Mathura","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","148980","1"
"India","2001","Total","Female","Maunath Bhanjan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","102699","1"
"India","2001","Total","Female","Medinipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","73266","1"
"India","2001","Total","Female","Meerut","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","500691","1"
"India","2001","Total","Female","Meerut","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","540235","1"
"India","2001","Total","Female","Mira-Bhayandar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","233997","1"
"India","2001","Total","Female","Mirzapur-cum-Vindhyachal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","95406","1"
"India","2001","Total","Female","Modinagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","52750","1"
"India","2001","Total","Female","Modinagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","65141","1"
"India","2001","Total","Female","Moga","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","58685","1"
"India","2001","Total","Female","Moga","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","63236","1"
"India","2001","Total","Female","Moradabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","301269","1"
"India","2001","Total","Female","Morena","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68654","1"
"India","2001","Total","Female","Mormugoa","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","48804","1"
"India","2001","Total","Female","Morvi","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","69974","1"
"India","2001","Total","Female","Morvi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","85416","1"
"India","2001","Total","Female","Motihari","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","46422","1"
"India","2001","Total","Female","Motihari","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","49280","1"
"India","2001","Total","Female","Mughalsarai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","54729","1"
"India","2001","Total","Female","Mumbai (Bombay)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","5358484","1"
"India","2001","Total","Female","Mumbai (Bombay)","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","7412597","1"
"India","2001","Total","Female","Munger","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","86786","1"
"India","2001","Total","Female","Murwara (Katni)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","89186","1"
"India","2001","Total","Female","Muzaffarnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","149332","1"
"India","2001","Total","Female","Muzaffarnagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","156385","1"
"India","2001","Total","Female","Muzaffarpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","141525","1"
"India","2001","Total","Female","Mysore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","371899","1"
"India","2001","Total","Female","Mysore","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","392865","1"
"India","2001","Total","Female","Nabadwip","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","56729","1"
"India","2001","Total","Female","Nabadwip","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","61767","1"
"India","2001","Total","Female","Nadiad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","92591","1"
"India","2001","Total","Female","Nadiad","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","94457","1"
"India","2001","Total","Female","Nagaon","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","50852","1"
"India","2001","Total","Female","Nagaon","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","58370","1"
"India","2001","Total","Female","Nagercoil","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","105272","1"
"India","2001","Total","Female","Nagpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","992301","1"
"India","2001","Total","Female","Nagpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1027491","1"
"India","2001","Total","Female","Naihati","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","101526","1"
"India","2001","Total","Female","Nala Sopara","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","85668","1"
"India","2001","Total","Female","Nalgonda","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","53987","1"
"India","2001","Total","Female","Nalgonda","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","54532","1"
"India","2001","Total","Female","Nanded","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","205890","1"
"India","2001","Total","Female","Nandyal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","75403","1"
"India","2001","Total","Female","Nandyal","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","77620","1"
"India","2001","Total","Female","Nangloi Jat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68261","1"
"India","2001","Total","Female","Nashik","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","501499","1"
"India","2001","Total","Female","Nashik","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","536238","1"
"India","2001","Total","Female","Navghar-Manikpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54966","1"
"India","2001","Total","Female","Navi Mumbai (New Bombay)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","308297","1"
"India","2001","Total","Female","Navsari","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","64223","1"
"India","2001","Total","Female","Navsari","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","110129","1"
"India","2001","Total","Female","Neemuch","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","51075","1"
"India","2001","Total","Female","Neemuch","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","53532","1"
"India","2001","Total","Female","Nellore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","187906","1"
"India","2001","Total","Female","Nellore","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","200952","1"
"India","2001","Total","Female","NEW DELHI","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","136640","1,4,5"
"India","2001","Total","Female","Neyveli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","62204","1"
"India","2001","Total","Female","Neyveli","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","67289","1"
"India","2001","Total","Female","Nizamabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","142524","1"
"India","2001","Total","Female","Noida","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","136100","1"
"India","2001","Total","Female","North Barrackpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","59872","1"
"India","2001","Total","Female","North Dumdum","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","107008","1"
"India","2001","Total","Female","Ongole","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","73960","1"
"India","2001","Total","Female","Ongole","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","75587","1"
"India","2001","Total","Female","Orai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","64615","1"
"India","2001","Total","Female","Ozhukarai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","107665","1"
"India","2001","Total","Female","Palakkad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","66388","1"
"India","2001","Total","Female","Palakkad","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","100441","1"
"India","2001","Total","Female","Palanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","52364","1"
"India","2001","Total","Female","Palanpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","57935","1"
"India","2001","Total","Female","Pali","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","88374","1"
"India","2001","Total","Female","Pallavaram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","71238","1"
"India","2001","Total","Female","Palwal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","47074","1"
"India","2001","Total","Female","Panchkula Urban Estate","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","65028","1"
"India","2001","Total","Female","Panihati","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","168131","1"
"India","2001","Total","Female","Panipat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","118096","1"
"India","2001","Total","Female","Panipat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","159298","1"
"India","2001","Total","Female","Panvel","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","49095","1"
"India","2001","Total","Female","Parbhani","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","125370","1"
"India","2001","Total","Female","Patan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","53122","1"
"India","2001","Total","Female","Patan","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","53794","1"
"India","2001","Total","Female","Pathankot","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","71405","1"
"India","2001","Total","Female","Pathankot","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","76482","1"
"India","2001","Total","Female","Patiala","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","140578","1"
"India","2001","Total","Female","Patiala","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","150202","1"
"India","2001","Total","Female","Patna","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","620100","1"
"India","2001","Total","Female","Patna","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","775005","1"
"India","2001","Total","Female","Phagwara","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","46918","1"
"India","2001","Total","Female","Phusro","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","80702","1"
"India","2001","Total","Female","Pilibhit","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","58392","1"
"India","2001","Total","Female","Pimpri Chinchwad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","465422","1"
"India","2001","Total","Female","Pollachi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","63801","1"
"India","2001","Total","Female","Pondicherry","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","111476","1"
"India","2001","Total","Female","Pondicherry","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","252584","1"
"India","2001","Total","Female","Porbandar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","64850","1"
"India","2001","Total","Female","Porbandar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","95558","1"
"India","2001","Total","Female","Proddatur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","74937","1"
"India","2001","Total","Female","Pudukkottai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54603","1"
"India","2001","Total","Female","Pune","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1217135","1"
"India","2001","Total","Female","Pune","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1780015","1"
"India","2001","Total","Female","Puri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","75568","1"
"India","2001","Total","Female","Purnia","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","78861","1"
"India","2001","Total","Female","Purnia","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","90898","1"
"India","2001","Total","Female","Puruliya","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54714","1"
"India","2001","Total","Female","Quthbullapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","110418","1"
"India","2001","Total","Female","Rae Bareli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","80422","1"
"India","2001","Total","Female","Raichur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","101658","1"
"India","2001","Total","Female","Raiganj","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","77754","1"
"India","2001","Total","Female","Raiganj","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","82344","1"
"India","2001","Total","Female","Raigarh","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","53504","1"
"India","2001","Total","Female","Raigarh","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","55807","1"
"India","2001","Total","Female","Raipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","291163","1"
"India","2001","Total","Female","Raipur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","335677","1"
"India","2001","Total","Female","Rajahmundry","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","156797","1"
"India","2001","Total","Female","Rajahmundry","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","205747","1"
"India","2001","Total","Female","Rajapalayam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","61086","1"
"India","2001","Total","Female","Rajarhat Gopalpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","131593","1"
"India","2001","Total","Female","Rajendranagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68351","1"
"India","2001","Total","Female","Rajkot","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","460483","1"
"India","2001","Total","Female","Rajkot","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","477117","1"
"India","2001","Total","Female","Rajnandgaon","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","70821","1"
"India","2001","Total","Female","Rajpur Sonarpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","162567","1"
"India","2001","Total","Female","Ramagundam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","115913","1"
"India","2001","Total","Female","Ramagundam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","116436","1"
"India","2001","Total","Female","Ramgarh","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","48905","1"
"India","2001","Total","Female","Rampur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","134842","1"
"India","2001","Total","Female","Ranaghat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","71352","1"
"India","2001","Total","Female","Ranchi","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","396366","1"
"India","2001","Total","Female","Ranchi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","404033","1"
"India","2001","Total","Female","Raniganj","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","51846","1"
"India","2001","Total","Female","Ratlam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","107832","1"
"India","2001","Total","Female","Ratlam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","113545","1"
"India","2001","Total","Female","Raurkela","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","103747","1"
"India","2001","Total","Female","Raurkela","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","226143","1"
"India","2001","Total","Female","Raurkela Industrialship","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","97299","1"
"India","2001","Total","Female","Rewa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","84481","1"
"India","2001","Total","Female","Rewari","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","46749","1"
"India","2001","Total","Female","Rishra","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","50720","1"
"India","2001","Total","Female","Robertson Pet","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","70805","1"
"India","2001","Total","Female","Robertson Pet","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","78506","1"
"India","2001","Total","Female","Rohtak","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","132659","1"
"India","2001","Total","Female","Rohtak","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","136290","1"
"India","2001","Total","Female","Roorkee","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","51038","1"
"India","2001","Total","Female","S.A.S. Nagar (Mohali)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","57842","1"
"India","2001","Total","Female","Sagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","109748","1"
"India","2001","Total","Female","Sagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","146003","1"
"India","2001","Total","Female","Saharanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","214246","1"
"India","2001","Total","Female","Saharasa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","57449","1"
"India","2001","Total","Female","Salem","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","342827","1"
"India","2001","Total","Female","Salem","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","369227","1"
"India","2001","Total","Female","Sambalpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","73960","1"
"India","2001","Total","Female","Sambalpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","108724","1"
"India","2001","Total","Female","Sambhal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","85467","1"
"India","2001","Total","Female","Sangli-Miraj-Kupwad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","212481","1"
"India","2001","Total","Female","Sangli-Miraj-Kupwad","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","217816","1"
"India","2001","Total","Female","Santipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68146","1"
"India","2001","Total","Female","Sasaram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","61490","1"
"India","2001","Total","Female","Satara","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","52110","1"
"India","2001","Total","Female","Satna","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","105187","1"
"India","2001","Total","Female","Satna","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","106906","1"
"India","2001","Total","Female","Sawai Madhopur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","48094","1"
"India","2001","Total","Female","Secunderabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","101767","1"
"India","2001","Total","Female","Serampore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","92442","1"
"India","2001","Total","Female","Serilingampalle","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","74139","1"
"India","2001","Total","Female","Shahjahanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","136484","1"
"India","2001","Total","Female","Shahjahanpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","147609","1"
"India","2001","Total","Female","Shillong","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","66761","1"
"India","2001","Total","Female","Shillong","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","133165","1"
"India","2001","Total","Female","Shimla","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","61369","1"
"India","2001","Total","Female","Shimla","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","62135","1"
"India","2001","Total","Female","Shimoga","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","134128","1"
"India","2001","Total","Female","Shivapuri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68459","1"
"India","2001","Total","Female","Sikar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","88944","1"
"India","2001","Total","Female","Sikar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","89228","1"
"India","2001","Total","Female","Silchar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","69520","1"
"India","2001","Total","Female","Silchar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","89799","1"
"India","2001","Total","Female","Siliguri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","221729","1"
"India","2001","Total","Female","Singrauli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","85041","1"
"India","2001","Total","Female","Sirsa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","74742","1"
"India","2001","Total","Female","Sitapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","72141","1"
"India","2001","Total","Female","Sivakasi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","60517","1"
"India","2001","Total","Female","Siwan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","51657","1"
"India","2001","Total","Female","Solapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","427744","1"
"India","2001","Total","Female","Sonipat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","97954","1"
"India","2001","Total","Female","Sonipat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","102594","1"
"India","2001","Total","Female","South Dum Dum","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","192146","1"
"India","2001","Total","Female","Srikakulam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54979","1"
"India","2001","Total","Female","Srikakulam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","58567","1"
"India","2001","Total","Female","Srinagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","413813","1"
"India","2001","Total","Female","Srinagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","450698","1"
"India","2001","Total","Female","Sultan Pur Majra","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","75697","1"
"India","2001","Total","Female","Sultanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","46876","1"
"India","2001","Total","Female","Surat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1061420","1"
"India","2001","Total","Female","Surat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","1214458","1"
"India","2001","Total","Female","Surendranagar Dudhrej","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","74784","1"
"India","2001","Total","Female","Tadepalligudem","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","51697","1"
"India","2001","Total","Female","Tambaram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","67514","1"
"India","2001","Total","Female","Tenali","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","76352","1"
"India","2001","Total","Female","Thane","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","587404","1"
"India","2001","Total","Female","Thanesar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54162","1"
"India","2001","Total","Female","Thanesar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","55341","1"
"India","2001","Total","Female","Thanjavur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","108689","1"
"India","2001","Total","Female","Thiruvananthapuram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","378748","1"
"India","2001","Total","Female","Thiruvananthapuram","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","452228","1"
"India","2001","Total","Female","Thoothukkudi (Tuticorin)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","108296","1"
"India","2001","Total","Female","Thoothukkudi (Tuticorin)","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","121987","1"
"India","2001","Total","Female","Thrissur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","163278","1"
"India","2001","Total","Female","Thrissur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","169679","1"
"India","2001","Total","Female","Tinsukia","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","48562","1"
"India","2001","Total","Female","Tiruchchirappalli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","375941","1"
"India","2001","Total","Female","Tiruchchirappalli","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","432033","1"
"India","2001","Total","Female","Tirunelveli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","208599","1"
"India","2001","Total","Female","Tirunelveli","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","219219","1"
"India","2001","Total","Female","Tirupati","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","110015","1"
